id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
938,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,FEBRUARI,49.0,MILIMETER,2018
939,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MARET,49.0,MILIMETER,2018
940,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,APRIL,55.0,MILIMETER,2018
941,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,MEI,30.0,MILIMETER,2018
942,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JUNI,28.0,MILIMETER,2018
943,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,JULI,0.0,MILIMETER,2018
944,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,AGUSTUS,0.0,MILIMETER,2018
945,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,SEPTEMBER,12.0,MILIMETER,2018
946,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,OKTOBER,10.0,MILIMETER,2018
947,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,NOVEMBER,177.0,MILIMETER,2018
948,32.0,JAWA BARAT,CISADEA-CIBARENO,CIBEBER,DESEMBER,101.0,MILIMETER,2018
949,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JANUARI,32.0,MILIMETER,2018
950,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,FEBRUARI,34.0,MILIMETER,2018
951,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MARET,79.0,MILIMETER,2018
952,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,APRIL,47.0,MILIMETER,2018
953,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,MEI,55.0,MILIMETER,2018
954,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JUNI,76.0,MILIMETER,2018
955,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,JULI,0.0,MILIMETER,2018
956,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,AGUSTUS,2.0,MILIMETER,2018
957,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,SEPTEMBER,72.0,MILIMETER,2018
958,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,OKTOBER,11.0,MILIMETER,2018
959,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,NOVEMBER,79.0,MILIMETER,2018
960,32.0,JAWA BARAT,CISADEA-CIBARENO,CICATIH,DESEMBER,52.0,MILIMETER,2018
961,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JANUARI,32.0,MILIMETER,2018
962,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,FEBRUARI,26.0,MILIMETER,2018
963,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MARET,72.0,MILIMETER,2018
964,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,APRIL,106.0,MILIMETER,2018
965,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,MEI,50.0,MILIMETER,2018
966,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JUNI,26.0,MILIMETER,2018
967,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,JULI,0.0,MILIMETER,2018
968,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,AGUSTUS,9.0,MILIMETER,2018
969,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,SEPTEMBER,29.0,MILIMETER,2018
970,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,OKTOBER,18.0,MILIMETER,2018
971,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,NOVEMBER,124.0,MILIMETER,2018
972,32.0,JAWA BARAT,CISADEA-CIBARENO,CIDAUN,DESEMBER,189.0,MILIMETER,2018
973,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JANUARI,224.0,MILIMETER,2018
974,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,FEBRUARI,187.0,MILIMETER,2018
975,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MARET,138.0,MILIMETER,2018
976,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,APRIL,100.0,MILIMETER,2018
977,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,MEI,21.0,MILIMETER,2018
978,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JUNI,60.0,MILIMETER,2018
979,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,JULI,0.0,MILIMETER,2018
980,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,AGUSTUS,0.0,MILIMETER,2018
981,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,SEPTEMBER,37.0,MILIMETER,2018
982,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,OKTOBER,125.0,MILIMETER,2018
983,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,NOVEMBER,220.0,MILIMETER,2018
984,32.0,JAWA BARAT,CISADEA-CIBARENO,CIGANGSA,DESEMBER,110.0,MILIMETER,2018
985,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JANUARI,32.0,MILIMETER,2018
986,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,FEBRUARI,21.0,MILIMETER,2018
987,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,MARET,51.0,MILIMETER,2018
988,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,APRIL,95.0,MILIMETER,2018
989,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,MEI,75.0,MILIMETER,2018
990,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JUNI,3.0,MILIMETER,2018
991,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,JULI,0.0,MILIMETER,2018
992,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,AGUSTUS,3.0,MILIMETER,2018
993,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,SEPTEMBER,14.0,MILIMETER,2018
994,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,OKTOBER,24.0,MILIMETER,2018
995,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,NOVEMBER,177.0,MILIMETER,2018
996,32.0,JAWA BARAT,CISADEA-CIBARENO,CIJULANG,DESEMBER,67.0,MILIMETER,2018
997,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JANUARI,118.0,MILIMETER,2018
998,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,FEBRUARI,68.0,MILIMETER,2018
999,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,MARET,276.0,MILIMETER,2018
1000,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,APRIL,80.0,MILIMETER,2018
1001,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,MEI,178.0,MILIMETER,2018
1002,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JUNI,118.0,MILIMETER,2018
1003,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,JULI,0.0,MILIMETER,2018
1004,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,AGUSTUS,62.0,MILIMETER,2018
1005,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,SEPTEMBER,86.0,MILIMETER,2018
1006,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,OKTOBER,126.0,MILIMETER,2018
1007,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,NOVEMBER,316.0,MILIMETER,2018
1008,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKELAT,DESEMBER,268.0,MILIMETER,2018
1009,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JANUARI,81.0,MILIMETER,2018
1010,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,FEBRUARI,59.0,MILIMETER,2018
1011,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,MARET,122.0,MILIMETER,2018
1012,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,APRIL,38.0,MILIMETER,2018
1013,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,MEI,49.0,MILIMETER,2018
1014,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JUNI,59.0,MILIMETER,2018
1015,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,JULI,0.0,MILIMETER,2018
1016,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,AGUSTUS,2.0,MILIMETER,2018
1017,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,SEPTEMBER,41.0,MILIMETER,2018
1018,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,OKTOBER,33.0,MILIMETER,2018
1019,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,NOVEMBER,91.0,MILIMETER,2018
1020,32.0,JAWA BARAT,CISADEA-CIBARENO,CIKIDANG,DESEMBER,72.0,MILIMETER,2018
1021,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JANUARI,185.0,MILIMETER,2018
1022,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,FEBRUARI,95.0,MILIMETER,2018
1023,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,MARET,120.0,MILIMETER,2018
1024,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,APRIL,71.0,MILIMETER,2018
1025,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,MEI,38.0,MILIMETER,2018
1026,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JUNI,37.0,MILIMETER,2018
1027,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,JULI,0.0,MILIMETER,2018
1028,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,AGUSTUS,0.0,MILIMETER,2018
1029,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,SEPTEMBER,26.0,MILIMETER,2018
1030,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,OKTOBER,46.0,MILIMETER,2018
1031,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,NOVEMBER,61.0,MILIMETER,2018
1032,32.0,JAWA BARAT,CISADEA-CIBARENO,CILETUH,DESEMBER,65.0,MILIMETER,2018
1033,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JANUARI,41.0,MILIMETER,2018
1034,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,FEBRUARI,60.0,MILIMETER,2018
1035,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,MARET,111.0,MILIMETER,2018
1036,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,APRIL,61.0,MILIMETER,2018
1037,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,MEI,61.0,MILIMETER,2018
1038,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JUNI,30.0,MILIMETER,2018
1039,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,JULI,0.0,MILIMETER,2018
1040,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,AGUSTUS,0.0,MILIMETER,2018
1041,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,SEPTEMBER,46.0,MILIMETER,2018
1042,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,OKTOBER,21.0,MILIMETER,2018
1043,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,NOVEMBER,51.0,MILIMETER,2018
1044,32.0,JAWA BARAT,CISADEA-CIBARENO,CIMANDIRI,DESEMBER,126.0,MILIMETER,2018
1045,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JANUARI,24.0,MILIMETER,2018
1046,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,FEBRUARI,80.0,MILIMETER,2018
1047,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MARET,36.0,MILIMETER,2018
1048,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,APRIL,80.0,MILIMETER,2018
1049,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,MEI,18.0,MILIMETER,2018
1050,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JUNI,37.0,MILIMETER,2018
1051,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,JULI,0.0,MILIMETER,2018
1052,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,AGUSTUS,22.0,MILIMETER,2018
1053,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,SEPTEMBER,23.0,MILIMETER,2018
1054,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,OKTOBER,17.0,MILIMETER,2018
1055,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,NOVEMBER,102.0,MILIMETER,2018
1056,32.0,JAWA BARAT,CISADEA-CIBARENO,CIRADEN,DESEMBER,58.0,MILIMETER,2018
1057,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JANUARI,43.0,MILIMETER,2018
1058,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,FEBRUARI,27.0,MILIMETER,2018
1059,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MARET,70.0,MILIMETER,2018
1060,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,APRIL,35.0,MILIMETER,2018
1061,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,MEI,60.0,MILIMETER,2018
1062,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JUNI,41.0,MILIMETER,2018
1063,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,JULI,21.0,MILIMETER,2018
1064,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,AGUSTUS,0.0,MILIMETER,2018
1065,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,SEPTEMBER,1.0,MILIMETER,2018
1066,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,OKTOBER,41.0,MILIMETER,2018
1067,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,NOVEMBER,79.0,MILIMETER,2018
1068,32.0,JAWA BARAT,CISADEA-CIBARENO,CISALADA,DESEMBER,103.0,MILIMETER,2018
1069,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JANUARI,31.0,MILIMETER,2018
1070,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,FEBRUARI,79.0,MILIMETER,2018
1071,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MARET,36.0,MILIMETER,2018
1072,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,APRIL,75.0,MILIMETER,2018
1073,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,MEI,73.0,MILIMETER,2018
1074,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JUNI,55.0,MILIMETER,2018
1075,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,JULI,0.0,MILIMETER,2018
1076,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,AGUSTUS,14.0,MILIMETER,2018
1077,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,SEPTEMBER,51.0,MILIMETER,2018
1078,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,OKTOBER,31.0,MILIMETER,2018
1079,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,NOVEMBER,103.0,MILIMETER,2018
1080,32.0,JAWA BARAT,CISADEA-CIBARENO,CISEKARWANGI,DESEMBER,46.0,MILIMETER,2018
1081,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JANUARI,64.0,MILIMETER,2018
1082,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,FEBRUARI,64.0,MILIMETER,2018
1083,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,MARET,121.0,MILIMETER,2018
1084,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,APRIL,51.0,MILIMETER,2018
1085,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,MEI,26.0,MILIMETER,2018
1086,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JUNI,53.0,MILIMETER,2018
1087,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,JULI,0.0,MILIMETER,2018
1088,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,AGUSTUS,3.0,MILIMETER,2018
1089,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,SEPTEMBER,36.0,MILIMETER,2018
1090,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,OKTOBER,35.0,MILIMETER,2018
1091,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,NOVEMBER,109.0,MILIMETER,2018
1092,32.0,JAWA BARAT,CISADEA-CIBARENO,CITARIK,DESEMBER,152.0,MILIMETER,2018
1093,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JANUARI,59.0,MILIMETER,2018
1094,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,FEBRUARI,54.0,MILIMETER,2018
1095,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MARET,101.0,MILIMETER,2018
1096,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,APRIL,75.0,MILIMETER,2018
1097,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,MEI,78.0,MILIMETER,2018
1098,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JUNI,51.0,MILIMETER,2018
1099,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,JULI,6.0,MILIMETER,2018
1100,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,AGUSTUS,20.0,MILIMETER,2018
1101,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,SEPTEMBER,48.0,MILIMETER,2018
1102,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,OKTOBER,63.0,MILIMETER,2018
1103,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,NOVEMBER,63.0,MILIMETER,2018
1104,32.0,JAWA BARAT,CISADEA-CIBARENO,CIUTARA,DESEMBER,70.0,MILIMETER,2018
1105,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JANUARI,68.0,MILIMETER,2018
1106,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,FEBRUARI,67.0,MILIMETER,2018
1107,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MARET,99.0,MILIMETER,2018
1108,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,APRIL,55.0,MILIMETER,2018
1109,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,MEI,73.0,MILIMETER,2018
1110,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JUNI,15.0,MILIMETER,2018
1111,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,JULI,0.0,MILIMETER,2018
1112,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,AGUSTUS,0.0,MILIMETER,2018
1113,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,SEPTEMBER,22.0,MILIMETER,2018
1114,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,OKTOBER,4.0,MILIMETER,2018
1115,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,NOVEMBER,94.0,MILIMETER,2018
1116,32.0,JAWA BARAT,CISADEA-CIBARENO,DATARNANGKA,DESEMBER,74.0,MILIMETER,2018
1117,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JANUARI,34.0,MILIMETER,2018
1118,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,FEBRUARI,32.0,MILIMETER,2018
1119,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MARET,46.0,MILIMETER,2018
1120,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,APRIL,58.0,MILIMETER,2018
1121,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,MEI,42.0,MILIMETER,2018
1122,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JUNI,29.0,MILIMETER,2018
1123,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,JULI,0.0,MILIMETER,2018
1124,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,AGUSTUS,5.0,MILIMETER,2018
1125,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,SEPTEMBER,36.0,MILIMETER,2018
1126,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,OKTOBER,42.0,MILIMETER,2018
1127,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,NOVEMBER,91.0,MILIMETER,2018
1128,32.0,JAWA BARAT,CISADEA-CIBARENO,GEGER BITUNG,DESEMBER,75.0,MILIMETER,2018
1129,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JANUARI,69.0,MILIMETER,2018
1130,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,FEBRUARI,42.0,MILIMETER,2018
1131,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MARET,80.0,MILIMETER,2018
1132,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,APRIL,48.0,MILIMETER,2018
1133,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,MEI,42.0,MILIMETER,2018
1134,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JUNI,86.0,MILIMETER,2018
1135,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,JULI,0.0,MILIMETER,2018
1136,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,AGUSTUS,15.0,MILIMETER,2018
1137,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,SEPTEMBER,11.0,MILIMETER,2018
1138,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,OKTOBER,60.0,MILIMETER,2018
1139,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,NOVEMBER,87.0,MILIMETER,2018
1140,32.0,JAWA BARAT,CISADEA-CIBARENO,MANGGIS,DESEMBER,55.0,MILIMETER,2018
1141,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JANUARI,68.0,MILIMETER,2018
1142,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,FEBRUARI,87.0,MILIMETER,2018
1143,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MARET,79.0,MILIMETER,2018
1144,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,APRIL,91.0,MILIMETER,2018
1145,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,MEI,89.0,MILIMETER,2018
1146,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JUNI,33.0,MILIMETER,2018
1147,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,JULI,19.0,MILIMETER,2018
1148,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,AGUSTUS,0.0,MILIMETER,2018
1149,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,SEPTEMBER,34.0,MILIMETER,2018
1150,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,OKTOBER,42.0,MILIMETER,2018
1151,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,NOVEMBER,77.0,MILIMETER,2018
1152,32.0,JAWA BARAT,CISADEA-CIBARENO,PAGELARAN/CIJAMPANG,DESEMBER,139.0,MILIMETER,2018
1153,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JANUARI,35.0,MILIMETER,2018
1154,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,FEBRUARI,32.0,MILIMETER,2018
1155,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MARET,84.0,MILIMETER,2018
1156,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,APRIL,52.0,MILIMETER,2018
1157,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,MEI,55.0,MILIMETER,2018
1158,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JUNI,52.0,MILIMETER,2018
1159,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,JULI,13.0,MILIMETER,2018
1160,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,AGUSTUS,18.0,MILIMETER,2018
1161,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,SEPTEMBER,9.0,MILIMETER,2018
1162,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,OKTOBER,24.0,MILIMETER,2018
1163,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,NOVEMBER,44.0,MILIMETER,2018
1164,32.0,JAWA BARAT,CISADEA-CIBARENO,SINAGAR,DESEMBER,49.0,MILIMETER,2018
1165,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JANUARI,22.0,MILIMETER,2018
1166,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,FEBRUARI,52.0,MILIMETER,2018
1167,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MARET,77.0,MILIMETER,2018
1168,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,APRIL,58.0,MILIMETER,2018
1169,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,MEI,30.0,MILIMETER,2018
1170,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JUNI,24.0,MILIMETER,2018
1171,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,JULI,0.0,MILIMETER,2018
1172,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,AGUSTUS,0.0,MILIMETER,2018
1173,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,SEPTEMBER,38.0,MILIMETER,2018
1174,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,OKTOBER,16.0,MILIMETER,2018
1175,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,NOVEMBER,64.0,MILIMETER,2018
1176,32.0,JAWA BARAT,CISADEA-CIBARENO,SITU MEKAR,DESEMBER,51.0,MILIMETER,2018
1177,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,JANUARI,68.0,MILIMETER,2018
1178,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,FEBRUARI,102.0,MILIMETER,2018
1179,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MARET,113.0,MILIMETER,2018
1180,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,APRIL,161.0,MILIMETER,2018
1181,32.0,JAWA BARAT,CISADEA-CIBARENO,SUKANAGARA,MEI,152.0,MILIMETER,2018
